Running DDPG with 1 steps...
Experiment 2/100, Episode 501/5000, Total Avg. Reward: 0.11, 100 Eps Avg. Reward: 0.17, Total Avg. Diff: 0.27, 100 Eps Diff: 0.39, Successful Detections: 2.20, 100 Eps Successful Detections: 2.32
Experiment 2/100, Episode 601/5000, Total Avg. Reward: 0.11, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.28, 100 Eps Diff: 0.34, Successful Detections: 2.21, 100 Eps Successful Detections: 2.26
Experiment 2/100, Episode 701/5000, Total Avg. Reward: 0.12, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.30, 100 Eps Diff: 0.44, Successful Detections: 2.23, 100 Eps Successful Detections: 2.31
Experiment 2/100, Episode 801/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.30, 100 Eps Diff: 0.30, Successful Detections: 2.23, 100 Eps Successful Detections: 2.26
Experiment 2/100, Episode 901/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.31, 100 Eps Diff: 0.33, Successful Detections: 2.24, 100 Eps Successful Detections: 2.30
Experiment 2/100, Episode 1001/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.31, 100 Eps Diff: 0.31, Successful Detections: 2.24, 100 Eps Successful Detections: 2.24
Experiment 2/100, Episode 1101/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.09, Total Avg. Diff: 0.30, 100 Eps Diff: 0.22, Successful Detections: 2.23, 100 Eps Successful Detections: 2.15
Experiment 2/100, Episode 1201/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.09, Total Avg. Diff: 0.30, 100 Eps Diff: 0.27, Successful Detections: 2.22, 100 Eps Successful Detections: 2.15
Experiment 2/100, Episode 1301/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.30, 100 Eps Diff: 0.34, Successful Detections: 2.23, 100 Eps Successful Detections: 2.24
Experiment 2/100, Episode 1401/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.30, 100 Eps Diff: 0.25, Successful Detections: 2.22, 100 Eps Successful Detections: 2.14
Experiment 2/100, Episode 1501/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.08, Total Avg. Diff: 0.29, 100 Eps Diff: 0.28, Successful Detections: 2.22, 100 Eps Successful Detections: 2.17
Experiment 2/100, Episode 1601/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.23, Total Avg. Diff: 0.30, 100 Eps Diff: 0.40, Successful Detections: 2.22, 100 Eps Successful Detections: 2.34
